model_key,epoch,train_loss,val_loss
xgboost,90,0.12806710249414183,0.21212521738441192
xgboost,91,0.1268305127501784,0.21120721387311142
xgboost,92,0.1255471837519384,0.21036602967676624
xgboost,93,0.12417763800893497,0.20940741165053672
xgboost,94,0.1230165654383533,0.2087975915676258
xgboost,95,0.12178659176860268,0.2080168650978547
xgboost,96,0.1206893211702618,0.20738406976409748
xgboost,97,0.11957082379498407,0.20684905548848947
xgboost,98,0.1184001490597231,0.20599320039579005
xgboost,99,0.1173605433146094,0.2053060630459474
xgboost,100,0.11639151529460051,0.20466742008293923
xgboost,101,0.1153795363839767,0.20410177993512787
xgboost,102,0.11445985956380747,0.20345230700908631
xgboost,103,0.11354656783093794,0.20290536313914398
xgboost,104,0.11268355179280921,0.20231950951155217
xgboost,105,0.1116859504111573,0.20190416008742898
xgboost,106,0.11074975600911457,0.20148752381749943
xgboost,107,0.10985831461887402,0.20094645115233675
xgboost,108,0.10897397001092722,0.20043069140262398
xgboost,109,0.10818958463761566,0.2001983229649608
xgboost,110,0.10734733947751,0.19987917037434605
xgboost,111,0.10655516075200867,0.19969531921420935
xgboost,112,0.10577236516240447,0.19928098036427086
xgboost,113,0.10505284631875117,0.19901286596715803
xgboost,114,0.10429822887764115,0.19861120269886193
xgboost,115,0.1035360562725644,0.1981611245152082
xgboost,116,0.10280327352368915,0.19794690061108927
xgboost,117,0.10205524609426428,0.19765204639065492
xgboost,118,0.10132366581533293,0.19729846474488488
xgboost,119,0.10068768330073621,0.197036147316048
xgboost,120,0.09991792988646189,0.19685423605347296
xgboost,121,0.0993078716741819,0.19645879777931727
xgboost,122,0.09870344725513709,0.19634770984040972
xgboost,123,0.09798732275285565,0.19617990893398224
xgboost,124,0.09733520494943039,0.19595577590701288
xgboost,125,0.09668271046659693,0.19587886524189654
xgboost,126,0.09609815836378875,0.19541197849535083
xgboost,127,0.09538043192770569,0.19512102811416832
xgboost,128,0.09475329202697043,0.19491174252138216
xgboost,129,0.09420342430404556,0.19497683915947775
xgboost,130,0.093669090429612,0.1947100150496398
xgboost,131,0.09309218602726774,0.19465034272011478
xgboost,132,0.09264270405732541,0.1946359196298914
xgboost,133,0.092108191563322,0.19426072324327462
xgboost,134,0.09149434338025353,0.19424505556073474
xgboost,135,0.0909900035132444,0.19425960135478154
xgboost,136,0.09033118962898959,0.19425109706756138
xgboost,137,0.08978881035245094,0.19424976158141122
xgboost,138,0.0892901962583946,0.19417223978217943
xgboost,139,0.08875401262923306,0.19411131267957168
xgboost,140,0.08822093752666234,0.19395044539504047
xgboost,141,0.08781885263484028,0.19396815925792313
xgboost,142,0.08717814982749118,0.19398897826279574
xgboost,143,0.08650096223765225,0.1938337165969144
xgboost,144,0.08596788537317122,0.193725757993728
xgboost,145,0.08558453477559529,0.19384117771893167
xgboost,146,0.08524841280839984,0.19370544673570755
xgboost,147,0.08467038096981085,0.1938130729092816
xgboost,148,0.08417309008423912,0.19368706747845268
xgboost,149,0.08373637024259212,0.19364566222658075
xgboost,150,0.08332777240354114,0.1936129764440271
xgboost,151,0.08279442591798966,0.19373823755668612
xgboost,152,0.08231581957210549,0.19365619790265662
xgboost,153,0.08180786771421213,0.19361298128593651
xgboost,154,0.08125284610176112,0.19370173683651717
xgboost,155,0.08093145239238654,0.19360156503390885
xgboost,156,0.08040008378645563,0.19359847292092816
xgboost,157,0.07990650437359754,0.19375785063511783
xgboost,158,0.07960745012286201,0.19369036084906638
xgboost,159,0.07923651919048363,0.1937104376484436
xgboost,160,0.07888966039657795,0.19373631637057556
xgboost,161,0.07844988751359389,0.19383547917946464
xgboost,162,0.07811667530678813,0.19379635786808094
xgboost,163,0.07764233132818127,0.19382083897825272
xgboost,164,0.07722688439925642,0.19371084718829823
xgboost,165,0.07677242929631338,0.19361051873055216
xgboost,166,0.07628230914813187,0.19376919484520455
xgboost,167,0.07578824433487011,0.1938788440323427
xgboost,168,0.07534950932563896,0.19386509775660127
xgboost,169,0.07492283354004589,0.19392643695860187
xgboost,170,0.07463424415737628,0.19389799434241217
xgboost,171,0.0743622152056386,0.19377067743015144
xgboost,172,0.07398198116628778,0.1937659567819373
xgboost,173,0.07366185511998247,0.193856259351012
xgboost,174,0.07304546014438691,0.19390532874228963
xgboost,175,0.07258020669466297,0.19394732941648665
xgboost,176,0.07216163066892255,0.19391317178322204
xgboost,177,0.07171570073207198,0.19411097626310186
xgboost,178,0.07145998018739518,0.1941052773889948
xgboost,179,0.07108992954556366,0.19392263540853252
xgboost,180,0.07058282405495409,0.19390674080465814
xgboost,181,0.07021460874619356,0.19395445408677245
xgboost,182,0.06985764695475714,0.19392317444656137
xgboost,183,0.06965604326007489,0.19395959391605225
xgboost,184,0.06941791435677579,0.19395017326307679
xgboost,185,0.0690734113228951,0.19410354569379748
xgboost,186,0.06879022704281623,0.19411170498749555
xgboost,187,0.06842727551999787,0.19405872975236688
xgboost,188,0.06808560880049624,0.19405362099664406
xgboost,189,0.06769664435393098,0.19417446796456836
xgboost,190,0.06737285334641327,0.19422843685036084
xgboost,191,0.06688798004744126,0.19422977581773535
xgboost,192,0.06651753647589423,0.19429322425932877
xgboost,193,0.06618648509239822,0.19438249029993265
xgboost,194,0.06566548302930166,0.19444927207169896
xgboost,195,0.06532399788582352,0.1945373761064806
xgboost,196,0.06509828119360409,0.19450540539257435
xgboost,197,0.0648659162536667,0.19459751176881365
xgboost,198,0.0645937108637162,0.19460131441901643
xgboost,199,0.06425699825787279,0.19460840383993977
xgboost,200,0.0638846135570365,0.19451230202525222
xgboost,201,0.06359211654286194,0.1944886198736502
xgboost,202,0.06330514950977825,0.1945709394713535
xgboost,203,0.06289823224448454,0.19451953431208266
xgboost,204,0.06270192558870065,0.19455862455775252
xgboost,205,0.06242800719629709,0.1946197388943979
xgboost,206,0.06202798255395382,0.1946814732711037
xgboost,207,0.06162000196030751,0.19486781565430827
xgboost,208,0.0612381309722426,0.19506480763254946
xgboost,209,0.0608690668941446,0.1951747133342161
xgboost,210,0.06051211097516167,0.19520596351113093
xgboost,211,0.06011052360818225,0.19520434418619032
xgboost,212,0.05985972847869815,0.19525893470875672
xgboost,213,0.05960476682840586,0.19547345403177127
xgboost,214,0.0593056142820785,0.19556055756153728
xgboost,215,0.05903296740945041,0.19550076649348308
xgboost,216,0.05859764470297278,0.1956224470033005
xgboost,217,0.05825574436416054,0.1955831742861421
xgboost,218,0.05793853079765685,0.19546977179383795
xgboost,219,0.05752978645430593,0.19566255985725406
xgboost,220,0.05718946212037948,0.19572181572775343
